# 90% CL exclusion limit on the spin-independent DM-nucleon interaction from XENON1T (arXiv:1705. [astro-ph.CO]) for ~ 35 live days of data taking and 2000 kg target material
# DM mass  [GeV]                               sigma_SD_n [cm^2]
6.280364658942002      9.441219226208126e-44
6.399264873569797      8.137640103481556e-44
6.479762794973079      7.34217083593679e-44
6.6433947107995746      5.454743206536104e-44
6.811849326645245      4.701540602363501e-44
6.853998144525253      3.960901769245164e-44
6.983595036511998      3.2989531500992256e-44
6.602386538213356      6.256509501471624e-44
7.205657497953045      2.747572699848164e-44
7.3413883659948045      2.0647444458552895e-44
7.342075408308163      2.368206611223395e-44
7.480142605472752      1.7001436157897578e-44
7.718054339870247      1.4322585618365755e-44
7.814836916418914      1.2204881465828818e-44
7.912833123594022      1.0400296117198458e-44
8.113349975076734      8.761652784526771e-45
8.31881831958474      7.214410088083814e-45
8.52968964373764      6.147576370504381e-45
8.690903100988018      5.0620127541079337e-45
9.02379512578442      4.21591420123394e-45
9.194490714134494      3.5517027654828717e-45
9.486854636870959      2.958078248586964e-45
9.726954897190815      2.3806683466036635e-45
10.099452574539404      1.9602192639346158e-45
10.355056911809479      1.577589083818544e-45
10.751691855520033      1.3139003288335901e-45
11.093571237931203      1.0942976482451884e-45
11.517954926543545      8.509956760017746e-46
11.959132936752278      7.087545863516527e-46
12.495503588518565      5.902824828570485e-46
13.13784209479628      4.696434811614717e-46
13.813092659248351      3.694144915821253e-46
14.892583502442644      2.8399843564589218e-46
15.856102102542467      2.2338424828303397e-46
16.988933718014067      1.839228647095369e-46
18.20241604484132      1.4801078169903689e-46
20.25211844670388      1.1910332548200851e-46
22.392143918806457      1.0032519968009889e-46
24.604325524978805      9.05059924547925e-47
27.205942548160852      8.353445984438886e-47
29.706848845775443      7.71015366594897e-47
32.64370678715149      7.621360845082277e-47
36.09736394110586      7.620093021465818e-47
40.42199872377277      7.79479211507856e-47
44.98182817315168      8.157909143746389e-47
50.689652012102734      8.635886648723334e-47
57.12219718460917      9.24693438637359e-47
63.968699383958835      1.0130215437522241e-46
72.08636309006494      1.0846997104164567e-46
79.71734800034541      1.17483448958174e-46
87.60172500101703      1.2295892173930971e-46
95.66495752203738      1.331791506618195e-46
104.46873461386417      1.4098953838596055e-46
116.2579301384196      1.5623383143056478e-46
127.7593114725566      1.6921807976941423e-46
140.39742803436658      1.81198946389234e-46
155.26338121173328      2.0310057461980974e-46
168.49077446859894      2.174848899336467e-46
188.68853680757599      2.4376735315225297e-46
211.30914546559666      2.763660987147767e-46
233.67992678096348      3.0277129951686997e-46
258.42106313844937      3.355115036500479e-46
283.9888386695046      3.6757153169533386e-46
316.03670407383873      4.073146800747436e-46
351.7038827566773      4.5654230920451715e-46
388.9409438967065      5.059105565338945e-46
435.5650796898923      5.670484847737158e-46
493.9488136854516      6.355615499332539e-46
546.2462237426934      7.042880603958293e-46
589.0730714062609      7.628436794736715e-46
643.2938432753668      8.26250522393457e-46
711.4033335240764      9.155972035731881e-46
801.7058217734912      1.0262339890847116e-45
859.1306933174143      1.0864521141440203e-45
938.230658321082      1.2177975748330029e-45
1044.109079448351      1.3494702032583987e-45
1140.2221779643035      1.4784351112225838e-45
1253.024204103884      1.6013045848904295e-45
1394.4376462946161      1.7948365936418127e-45
1542.0633421651726      1.9663229694399132e-45
1694.659106693531      2.2040165544549552e-45
1862.3115033450463      2.3871874978027598e-45
2033.7423744212388      2.6153240029319777e-45
2291.896909569052      2.9313483852983216e-45
2599.10587960125      3.285525617616287e-45
2838.4049591434195      3.6827257060815394e-45
3119.232303401858      4.034631045050906e-45
3427.8442655772046      4.4201629360576336e-45
3790.741736386603      4.842484235404222e-45
4113.719454423536      5.2450414676674674e-45
4464.250243461068      5.74635444099059e-45
4905.897917386855      6.223921254923693e-45
5391.3638661140985      6.976282987419624e-45
6037.510143862496      7.555830747534985e-45
6676.8948172398705      8.66489395968957e-45
7337.49634042218      9.49287374677559e-45
8426.156464629728      1.0399214768948222e-44
9144.3647329298      1.1790503520422575e-44
9799.436982235145      1.2625812069354954e-44
