# 90% CL exclusion limit on the spin-dependent DM interaction on proton from PICO 60 (arXiv:1702.07666 [astro-ph.CO])
# DM mass  [GeV]                               sigma_SD_p [cm^2]
3.943255541228866                       9.519902020813488e-38
3.9621185069202864                       7.15650295106437e-38
4.01925053015256                       5.763466334193134e-38
4.057795493025619                       4.5511343709784407e-38
4.116307136726945                       3.5938136638046406e-38
4.195637200931864                       2.922886597071659e-38
4.215707460073669                       2.2630849407080307e-38
4.296953181631441                       1.7870501987658036e-38
4.358913375041148                       1.3836480680324638e-38
4.400715734199255                       1.0608183551394569e-38
4.55020630706191                       8.133105582266902e-39
4.615818300239965                       6.113990876540295e-39
4.704775015556265                       4.827926877439917e-39
4.84143486371017                       3.812383499514881e-39
4.95834552536151                       2.922886597071659e-39
5.053903474710707                       2.2854638641349836e-39
5.151303030627482                       1.8957356524063793e-39
5.250579684818939                       1.5267245309454733e-39
5.403093550003732                       1.2663801734674022e-39
5.560037493478901                       1.0504309790307576e-39
5.694300925801679                       8.713064724365876e-40
5.859703585289039                       7.370914397398621e-40
5.944197958888478                       6.174450177558226e-40
6.146120012425743                       5.327159823147805e-40
6.324646684765351                       4.506570337745469e-40
6.477373851285616                       3.888155180308101e-40
6.72944541278253                       3.321754418537764e-40
6.958042011737332                       2.810075242497918e-40
7.194403946741142                       2.4244620170823407e-40
7.51013369558041                       2.0510007159345322e-40
7.765249966713912                       1.7870501987658036e-40
8.10603155749118                       1.5418218217088712e-40
8.502246240224059                       1.317219403895693e-40
8.917827498783803                       1.1590510483144769e-40
9.353721951949577                       1.0098886802808156e-40
9.764214371399989                       9.152473108773855e-41
10.339696044670465                       8.133105582266903e-41
10.949095362891489                       7.227271320676159e-41
11.761597720717708                       6.422325422229343e-41
12.514379660025824                       5.707031326057155e-41
13.833518094399206                       5.021745520652768e-41
15.811159893069991                       4.375479375074198e-41
17.229371289144993                       4.0842386526745507e-41
19.136622286807015                       3.8123834995148815e-41
21.76826592371251                       3.629351738114831e-41
24.526597593870484                       3.455107294592232e-41
27.50288407935159                       3.455107294592232e-41
30.257219478999257                       3.421275396048092e-41
33.28739371328927                       3.421275396048092e-41
38.22816217014004                       3.5237780584503966e-41
42.2577856404245                       3.5586235730509656e-41
46.71217097187291                       3.701485635825152e-41
53.390149862726005                       3.888155180308101e-41
60.4431584490294                       4.0842386526745507e-41
68.10211845891794                       4.290210806524121e-41
76.00269906450562                       4.596139083688077e-41
87.70112842579533                       4.923882631706752e-41
96.94568807535796                       5.327159823147805e-41
109.75252177330846                       5.763466334193134e-41
123.07091810003767                       6.174450177558227e-41
135.39611953753231                       6.614740641230105e-41
150.3841524572372                       7.227271320676159e-41
171.88309319867625                       7.974609058476476e-41
190.001258111126                       8.799225435691039e-41
209.02934220889406                       9.426684551178931e-41
231.06308632649646                       1.0098886802808156e-40
264.0958994208146                       1.136463666385729e-40
289.16111877070983                       1.2295426265956265e-40
324.25063033585843                       1.3700995912219933e-40
358.42982902295836                       1.4823138652959913e-40
398.1071705534973                       1.6681005372000557e-40
437.9764682440728                       1.8047217668271666e-40
474.98942179897176                       1.9334136763356983e-40
532.6290757067798                       2.1544346900318954e-40
580.4042313662537                       2.3539371975500098e-40
653.9492431040644                       2.5973466424269387e-40
726.339890760276                       2.89426612471674e-40
799.08075922793                       3.1622776601683794e-40
870.7557942529078                       3.4551072945922324e-40
957.9595035671501                       3.701485635825152e-40
999.999999999999                        3.888155180308101e-40
