9.9e-6	3.913901
0.0000107	3.913901
0.0000128	3.913901
0.0000155	3.913901
0.0000186	3.913901
0.0000224	3.913901
0.000027	3.9139181851547336
0.0000325	3.9141807653768104
0.0000391	3.916161019822791
0.0000444	3.9216112366118665
0.0000471	3.9279706304682467
0.0000568	3.9696876819929345
0.0000684	4.089141689215202
0.000103	4.872937004884525
0.000125	5.542136262389798
0.000151	6.320013226329379
0.000183	7.156671521418729
0.000221	7.942803552171002
0.000266	8.612839244838431
0.000321	9.186223094257961
0.000387	9.625780537517006
0.000467	9.959983503058513
0.000562	10.206448940134742
0.000678	10.376627159260357
0.000816	10.498444647419694
0.000983	10.582810669063623
0.00118	10.638966488565229
0.00142	10.679258432653535
0.00172	10.706345741728978
0.00207	10.723800652635557
0.00249	10.733240954401353
0.003	10.739491101004667
0.00361	10.743684344501984
0.00434	10.745640615296253
0.00523	10.74701254563888
0.0063	10.748012047612802
0.00758	10.749254215607737
0.00913	10.75343795483177
0.011	10.769692588798375
0.0132	10.820672273049807
0.0159	10.940510511515829
0.0192	11.188610299654812
0.0231	11.577172008712683
0.0279	12.127866285216495
0.0337	12.79582279578392
0.0406	13.516295271373037
0.0489	14.228991664639517
0.059	14.906862017268493
0.0711	15.539766349467442
0.0857	16.19905256418485
0.1	16.88039
0.12	19.177842649134515
0.15	25.772402747893565
0.18	34.51987459713391
0.22	44.03961747111384
0.27	52.637557659744516
0.33	58.81688785278955
0.39	62.59094700793448
0.47	65.71152609528487
0.56	68.0064187556864
0.69	70.6809680473467
0.83	72.97840686825829
1.0	75.0558
1.2	77.08266261625843
1.45	78.8774295619967
1.75	80.4509634962251
2.11	81.84606820428671
2.54	82.97817828320201
3.06	83.87235034711176
3.68	84.55405940129718
4.43	85.06600634831102
5.34	85.42565502715271
6.43	85.68850608618396
7.74	85.88225726816721
9.32	86.07358358839751
11.22	86.35117991587533
13.52	86.87471529511515
16.29	87.78903579271864
19.62	89.17671842339153
23.64	91.01416535819017
28.49	93.15447150425733
34.32	95.38379850901103
41.34	97.51528630438376
49.8	99.41293537713877
59.97	100.9951715297631
72.22	102.25583114254655
86.96	103.22696420658656
104.74	103.9549893340534
126.11	104.48574873183549
151.88	104.86438376101154
182.85	105.13297430702512
220.17	105.3222764767882
265.14	105.45457585361265
319.23	105.54582102712712
384.35	105.60891525058379
462.78	105.65267168046971
557.2	105.68297614426041
670.87	105.70381892650802
807.74	105.71802577647472
1000.0	105.7292
