# Top fraction efficency of Xenon1T vs S2
# Please cite: arXiv:1907.11485v2
#
#              S2              Efficency
1501.2912148215623    0.9529979674796747
1528.650934636154    0.9536924119241192
1556.506792423823    0.9551970415537487
1584.87025387398    0.9567016711833785
1613.7531286023361    0.9573961156278229
1643.159017317567    0.959132226738934
1673.103016391281    0.9601738934056007
1703.5930839853038    0.9610998193315266
1734.6372200149954    0.9624887082204154
1766.2474655465555    0.9637618563685637
1798.4337436981004    0.9650350045167118
1831.2065514959454    0.9663081526648599
1864.5778448273984    0.9672340785907858
1898.5559947296556    0.9685072267389341
1933.1546417007219    0.9694331526648599
1968.3829107014883    0.9705905600722673
2004.254968296273    0.9712850045167118
2040.779375417941    0.9723266711833785
2077.968440882677    0.9735998193315265
2115.8366400312375    0.9745257452574525
2154.3949365261037    0.9754516711833785
2193.6559064695944    0.9763775971093044
2233.6343797669106    0.9768405600722674
