# Trigger efficency of Xenon1T vs S2
# Please cite: arXiv:1907.11485v2
#
#              S2                efficency
90.00000000000000    0.0052497739602166416
91.63007015191728    0.005574706148281816
93.3708184539625    0.005555040687160506
95.103488270963    0.005704275381038348
96.7769263629875    0.01199141048824548
98.4095812936444    0.01215851847067917
100.337493011134    0.01672506027727505
102.0302157380363    0.016814938000516477
103.82045337428096    0.03112191078963189
105.8799126938944    0.031014272797726505
107.52692026436897    0.04855334538878808
109.54204743271426    0.04910714285714257
111.48299513117364    0.07421639541892655
113.57226181662315    0.07461573236889674
115.41639414406816    0.11768761301989117
117.52038684535289    0.11782606238698001
119.897300867847    0.16462759945750438
122.08297862879665    0.16833465189873387
123.63026181634666    0.24054776974080738
125.70077413511662    0.24094710669077735
128.43006236066034    0.31658755274261563
130.8369285413243    0.31789104882459296
133.22203114958842    0.4045433996383362
135.79655977899841    0.40586734693877535
137.63912938864007    0.48793889391199474
139.94425686112976    0.4906165235081372
142.49538226412056    0.5909866636528026
145.37742921219575    0.5917495479204338
147.73799870867998    0.676525768535262
150.72608043826102    0.6766642179023507
152.87383100669265    0.7617879746835442
155.52327127643173    0.7620317747352104
158.25210617633837    0.8271888185654005
161.53388160340154    0.8270315325497286
164.074435862001    0.8735495780590714
167.47695267413854    0.8740647603978299
169.86339249436867    0.9126667043399636
172.95993125451656    0.9125960669077755
175.83937975175792    0.9444469559975888
179.17419809742648    0.9448462929475586
182.30877131547186    0.9652991259795056
186.08942523722436    0.9656984629294755
189.01618138939517    0.9755933544303796
193.14351108819176    0.9772168044432962
195.93619041563727    0.9829721405967449
199.07080056233232    0.9849514014466545
202.10832022937765    0.9891055888336346
205.52899664808638    0.9921112115732368
209.2757044884835    0.9922270569620253
213.09071324928715    0.9935013562386978
216.2250174329106    0.9953096745027123
219.64724255751756    0.9990958408679926
223.99101138210577    0.9990958408679926
227.97380211913426    0.9990958408679926
231.83437906838714    0.9992936256781193
235.8069182136996    1.0000000000000000
240.36390970163478    1.0000000000000000
244.7456434701775    1.0000000000000000
249.20725441679667    1.0000000000000000
253.75019866911538    1.0000000000000000
258.3759588993557    1.0000000000000000
263.08604480823544    1.0000000000000000
267.8819936176866    1.0000000000000000
272.7653705725556    1.0000000000000000
277.73776945144897    1.0000000000000000
282.80081308689233    1.0000000000000000
287.956153894971    1.0000000000000000
293.20547441462594    1.0000000000000000
298.41531708780417    1.0000000000000000
303.9929386634798    1.0000000000000000
309.53460307721707    1.0000000000000000
315.17728972064657    1.0000000000000000
320.9228401868584    1.0000000000000000
326.77312964041624    1.0000000000000000
333.08805195710545    1.0000000000000000
338.4314790275665    1.0000000000000000
344.9717000730758    1.0000000000000000
351.2603902066242    1.0000000000000000
357.66372053699865    1.0000000000000000
364.1837809071472    1.0000000000000000
370.8226992569828    1.0000000000000000
377.582642317875    1.0000000000000000
384.465816319802    1.0000000000000000
391.4744677113939    1.0000000000000000
398.91104149002604    1.0000000000000000
405.8773939637323    1.0000000000000000
413.2763694805917    1.0000000000000000
420.8102252334861    1.0000000000000000
428.48142003283203    1.0000000000000000
436.2924575121339    1.0000000000000000
444.24588694509015    1.0000000000000000
452.34430407759476    1.0000000000000000
460.59035197490635    1.0000000000000000
468.9867218842601    1.0000000000000000
477.53615411320527    1.0000000000000000
486.24143892395415    1.0000000000000000
495.1054174440348    1.0000000000000000
503.589170629202    1.0000000000000000
513.3210800293066    1.0000000000000000
522.6787091062394    1.0000000000000000
532.2069238562491    1.0000000000000000
541.9088339849696    1.0000000000000000
551.7876058866709    1.0000000000000000
561.8464636776687    1.0000000000000000
572.0886902485739    1.0000000000000000
582.5176283357234    1.0000000000000000
593.1366816121426    1.0000000000000000
604.2228818279015    1.0000000000000000
614.9590597936859    1.0000000000000000
626.1695068275776    1.0000000000000000
637.5843156327094    1.0000000000000000
649.2072116388899    1.0000000000000000
661.0419881889579    1.0000000000000000
673.5993525163934    1.0000000000000000
685.362703307993    1.0000000000000000
698.3820716925236    1.0000000000000000
710.5782136056548    1.0000000000000000
723.5317579110855    1.0000000000000000
736.7214399236116    1.0000000000000000
750.1515643350916    1.0000000000000000
763.8265143101213    1.0000000000000000
777.7507529165554    1.0000000000000000
791.9288245821156    1.0000000000000000
805.49871990392    1.0000000000000000
821.0650605267956    1.0000000000000000
836.0327339447671    1.0000000000000000
851.2732618030471    1.0000000000000000
866.791618124219    1.0000000000000000
882.5928676052214    1.0000000000000000
898.8754626643641    1.0000000000000000
915.0647681541212    1.0000000000000000
931.7460170154905    1.0000000000000000
948.7313580824159    1.0000000000000000
966.0263348289056    1.0000000000000000
983.6365917841852    1.0000000000000000
1001.5678763748922    1.0000000000000000
1019.168267960065    1.0000000000000000
1038.4170439450584    1.0000000000000000
1057.3469533184432    1.0000000000000000
1076.6219470401386    1.0000000000000000
1096.248315853809    1.0000000000000000
1116.2324651807494    1.0000000000000000
1136.5809172104134    1.0000000000000000
1157.3003130290456    1.0000000000000000
1178.3974147871218    1.0000000000000000
1199.8791079062992    1.0000000000000000
1221.7524033265981    1.0000000000000000
1244.0244397945505    1.0000000000000000
1266.7024861930574    1.0000000000000000
1289.793943913723    1.0000000000000000
1313.3063492724307    1.0000000000000000
1337.2473759689583    1.0000000000000000
1362.241601764766    1.0000000000000000
1386.4466901664123    1.0000000000000000
1411.7210347555292    1.0000000000000000
1437.456120099368    1.0000000000000000
1463.6603453096182    1.0000000000000000
1490.3422626102686    1.0000000000000000
1517.510580128784    1.0000000000000000
1545.1741647381582    1.0000000000000000
1573.3420449507798    1.0000000000000000
